,task,valueA,valueB,action,logprobA,logprobB
12435,10799,19.2,22.0,J,-0.7677184,-0.6526804
12436,11912,3.0,2.05,J,-3.5823517,-0.037595995
12437,8213,-5.0,-7.0,J,-1.2541904,-0.35466954
12438,12310,-9.0,0.25,J,-1.0723466,-0.44773567
12439,11712,23.95,19.200000000000003,J,-3.1300335,-0.05764016
12440,8620,15.0,16.75,J,-3.3570235,-0.044170912
12441,9004,19.75,26.689999999999998,J,-3.0662775,-0.055716638
12442,13149,24.0,24.5,J,-1.1694489,-0.38743967
12443,9677,-4.440892098500626e-16,-6.199999999999994,J,-1.2835199,-0.34726918
12444,5831,-4.0,-10.5,J,-1.385609,-0.31073803
12445,9937,12.0,3.1799999999999997,J,-3.181249,-0.0552916
12446,12212,22.0,11.399999999999999,J,-0.8195562,-0.6043786
12447,8189,27.0,34.67,F,-0.45723596,-1.0508087
12448,3886,23.0,19.200000000000003,J,-3.5142696,-0.0399827
12449,2504,8.0,15.099999999999858,J,-3.5718644,-0.036626298
12450,8204,27.25,32.59999999999997,F,-0.60459536,-0.8301965
12451,9572,22.0,31.199999999999992,F,-0.47288617,-1.0210353
12452,1289,7.0,9.199999999999896,J,-1.1238949,-0.40934494
12453,1123,15.0,18.1,J,-0.7921385,-0.6454386
12454,12760,13.0,15.400000000000002,J,-3.3028886,-0.048187006
12455,10107,-6.6,-6.000000000000002,J,-1.0058365,-0.47976884
12456,3619,19.800000000000004,23.0,J,-3.571172,-0.037118144
12457,5327,12.25,5.0,J,-1.0214452,-0.4638566
12458,13270,12.0,0.55,F,-0.64084643,-0.78138936
12459,244,24.0,21.39999999999991,J,-1.3474567,-0.3121898
12460,9182,15.0,13.2,J,-3.4849315,-0.043904822
12461,3254,19.75,15.0,J,-0.8712511,-0.5600672
12462,4229,2.0,8.399999999999999,J,-1.1486577,-0.40541345
12463,10809,-7.4,-13.299999999999999,J,-3.4588406,-0.0407651
12464,1696,27.0,27.5,J,-3.6574583,-0.037413873
12465,141,11.0,11.599999999999982,J,-3.29996,-0.04915134
12466,5653,17.0,9.75,F,-0.6408338,-0.7881766
12467,11265,26.800000000000004,21.400000000000002,J,-3.3257232,-0.046603866
12468,9335,12.0,14.889999999999999,F,-0.6517056,-0.7724332
12469,8564,30.150000000000002,33.2,J,-3.3116872,-0.0478459
12470,1419,-5.200000000000002,-1.0000000000000036,J,-0.91387385,-0.5366041
12471,81,7.3999999999999995,2.0,J,-3.0687625,-0.0566701
12472,3513,-6.0,-8.2,J,-0.86217445,-0.57613504
12473,12609,15.000000000000004,24.35,J,-0.7667776,-0.6534696
12474,4196,7.0,11.40000000000007,J,-3.6199162,-0.035834648
12475,3616,18.0,22.05,J,-3.6716547,-0.034274265
12476,13787,30.150000000000002,40.75,F,-0.53322864,-0.9191769
12477,11293,12.0,15.0,F,-0.62685376,-0.7978667
12478,10533,-10.0,-3.85,J,-0.75829136,-0.65595824
12479,11800,-6.0,-3.5999999999999823,J,-0.978483,-0.48898485
12480,4053,-6.75,-15.07,J,-0.7414296,-0.6810525
12481,13470,28.0,28.27,J,-3.6520584,-0.03324014
12482,6006,15.8,14.400000000000006,J,-2.841477,-0.071537785
12483,3748,7.0,-0.40000000000006253,J,-1.1201731,-0.4121823
12484,1396,-3.0,-1.0,F,-0.72320414,-0.7340188
12485,7758,6.7999999999999945,7.0,J,-3.1362128,-0.056600086
12486,6524,13.0,14.5,J,-3.1815987,-0.05412131
12487,6786,22.0,28.400000000000002,J,-3.7933652,-0.033065405
12488,3468,20.8,13.300000000000002,J,-0.7749665,-0.64388776
12489,13601,23.8,25.0,J,-3.1920717,-0.051908415
12490,12598,29.0,33.0,F,-0.67530173,-0.7444354
12491,13609,22.0,11.799999999999997,J,-3.6031005,-0.038136613
12492,2892,7.0,14.25,J,-0.81419307,-0.6103966
12493,8146,-4.0,-8.8,J,-0.8585579,-0.57839125
12494,116,6.0,5.399999999999998,J,-3.398076,-0.04172235
12495,8662,24.0,24.0,J,-3.3366265,-0.046108592
12496,3549,-9.0,-9.85,J,-0.74963474,-0.6676054
12497,4609,7.0,2.2,F,-0.66288316,-0.7532151
12498,2766,8.0,3.1,F,-0.5714405,-0.87266624
12499,5960,3.0,8.25,J,-3.3085318,-0.050893
12500,9692,30.0,38.0,J,-0.7228908,-0.69322765
12501,5193,12.850000000000001,20.40000000000002,J,-3.033725,-0.05778818
12502,143,25.0,29.200000000000024,F,-0.6148004,-0.81073844
12503,6127,-6.0,-1.7999999999999832,J,-3.2881286,-0.04604418
12504,14067,6.0,6.0,J,-3.1855483,-0.052449733
12505,2074,12.0,6.300000000000001,F,-0.5547513,-0.89799386
12506,6991,-4.0,-2.3099999999999996,J,-1.3613268,-0.31743118
12507,11614,13.0,10.1,J,-3.2615588,-0.04796264
12508,8104,8.350000000000001,6.8,J,-0.956299,-0.5026037
12509,9600,6.800000000000001,6.5,J,-3.4192965,-0.04368991
12510,8589,5.0,6.5,J,-3.3508348,-0.046424095
12511,10065,-10.0,-17.999999999999996,J,-0.9985668,-0.48311344
12512,1426,8.0,8.8,J,-2.9820547,-0.066151686
12513,13501,6.0,1.4499999999999962,J,-1.3963699,-0.29618642
12514,8606,27.0,30.150000000000002,J,-3.7857203,-0.02979056
12515,416,-8.0,-8.0,J,-3.4072602,-0.045047566
12516,1750,23.800000000000004,24.0,F,-0.45335674,-1.063159
12517,613,-4.75,-4.3500000000000005,J,-2.9709713,-0.06553048
12518,5405,23.0,24.299999999999997,J,-3.5337539,-0.035941716
12519,11837,4.0,9.25,J,-1.6169525,-0.23020718
12520,12628,26.199999999999978,23.499999999999982,F,-0.6106259,-0.8182179
12521,9548,27.0,39.29999999999997,F,-0.46800944,-1.029405
12522,13200,23.0,22.1,F,-0.62203556,-0.80107665
12523,4124,29.0,40.69999999999996,J,-0.7328172,-0.6861787
12524,11419,13.0,14.5,J,-3.3394096,-0.045178447
12525,7605,18.0,15.0,J,-3.4426003,-0.043069866
12526,10674,22.0,15.2,J,-3.6133692,-0.038421743
12527,3116,28.0,28.5,J,-3.7374794,-0.032229867
12528,9050,27.0,33.260000000000005,J,-0.9271932,-0.53993654
12529,11570,-10.0,-3.4000000000000004,J,-3.104159,-0.056809135
12530,2671,30.0,22.779999999999998,J,-3.5236602,-0.03872455
12531,12249,5.0,10.0,F,-0.5834431,-0.85086095
12532,7084,4.0,4.0,J,-0.869361,-0.5673227
12533,921,20.0,26.400000000000006,J,-0.80694234,-0.61693984
12534,10222,-3.0,-7.75,J,-1.7746887,-0.19593064
12535,12748,-6.0,-4.5,J,-3.3033125,-0.04558798
12536,10584,30.25,25.800000000000004,J,-0.7559569,-0.66173565
12537,5095,13.0,16.45,J,-0.8936564,-0.5571506
12538,6468,29.0,34.01,J,-3.7913342,-0.028652241
12539,8337,5.0,1.25,J,-3.3306704,-0.04525478
12540,9337,-2.9999999999999813,4.1000000000000005,J,-2.847768,-0.0698507
12541,1969,17.0,25.80000000000001,F,-0.5403046,-0.9106679
12542,13205,12.0,12.8,J,-3.0331795,-0.06349712
12543,533,-1.0,0.0,J,-0.9145374,-0.53222275
12544,6271,1.0,-3.599999999999996,J,-0.9400628,-0.51685256
12545,4736,17.0,10.55,J,-3.6100736,-0.034149863
12546,3872,3.3000000000000003,2.200000000000001,J,-3.1200957,-0.05573447
12547,8702,23.87,25.0,J,-0.76094294,-0.65907717
12548,7512,14.0,14.799999999999972,J,-3.5436068,-0.042647548
12549,4578,6.0,8.700000000000003,F,-0.67285764,-0.742863
12550,583,21.0,13.799999999999999,J,-0.8026624,-0.6220116
12551,12850,30.299999999999986,20.1,J,-3.2800627,-0.049174253
12552,12029,12.0,14.5,J,-2.9625905,-0.063611194
12553,12376,7.0,3.7000000000000446,J,-3.4251096,-0.0435144
12554,3974,20.0,18.32,J,-3.5606556,-0.037574887
12555,6470,-8.0,-6.599999999999966,J,-3.1321135,-0.055535346
12556,2184,7.0,17.8,J,-3.555067,-0.04049693
12557,13166,6.0,6.6000000000000005,F,-0.5320526,-0.92758316
12558,3672,26.0,27.999999999999957,J,-3.8400102,-0.03096257
12559,11909,13.0,13.25,F,-0.6152628,-0.80359817
12560,1725,30.000000000000007,30.25,J,-3.1874514,-0.055514805
12561,6361,14.299999999999999,15.0,F,-0.6925943,-0.7245042
12562,4002,-3.0,3.1500000000000004,J,-3.8574464,-0.027574461
12563,1384,-8.55,-4.9,J,-2.78817,-0.07591652
12564,5881,9.0,4.700000000000001,J,-0.78981364,-0.6306053
12565,742,28.0,18.0,J,-3.4273841,-0.042849727
12566,9986,4.0,3.25,J,-3.129452,-0.058655284
12567,11573,-4.0,-5.75,J,-0.9189682,-0.52860075
12568,2781,22.8,27.75,J,-3.1762214,-0.05225358
12569,6408,5.0,2.5,J,-3.3789988,-0.044316452
12570,9543,17.0,11.000000000000004,J,-1.2935603,-0.3378853
12571,9393,4.0,1.94,J,-3.2695973,-0.050840005
12572,902,9.27,5.599999999999993,F,-0.7111108,-0.7150534
12573,919,-5.7,-3.0,J,-3.0919702,-0.059257314
12574,13771,13.0,19.6,J,-3.6295629,-0.036881186
12575,12593,2.0,8.4,J,-3.3561668,-0.04670129
12576,8621,10.8,9.0,J,-1.5143616,-0.26284155
12577,7502,-10.0,-5.5,J,-0.782643,-0.63381445
12578,6901,8.64,9.0,F,-0.63144165,-0.7939001
12579,422,10.25,11.0,J,-0.82976,-0.6044258
12580,9502,21.0,27.400000000000013,F,-0.52618134,-0.92812264
12581,1179,-1.4000000000000004,-8.7,J,-0.9510731,-0.50958306
12582,5465,-8.0,-7.400000000000001,J,-0.77239895,-0.6490031
12583,4287,-2.89999999999998,-4.53,J,-0.7392097,-0.67959934
12584,6701,29.0,27.85,J,-1.1659553,-0.39041585
12585,4899,16.0,9.199999999999951,J,-3.4764986,-0.041300975
12586,13385,6.000000000000035,4.25,J,-1.0829108,-0.43370673
12587,8669,-7.200000000000001,-12.0,J,-3.0737064,-0.06053457
12588,9087,-5.599999999999989,1.5,J,-2.9694345,-0.06166823
12589,9380,17.0,12.200000000000008,J,-3.6435432,-0.033117525
12590,9788,15.000000000000002,17.8,J,-0.84235144,-0.5896965
12591,3413,8.200000000000001,5.200000000000051,J,-0.81190515,-0.61170024
12592,789,3.0,9.0,J,-3.1653097,-0.056136996
12593,12269,24.200000000000003,20.9,J,-0.9072533,-0.54865086
12594,11286,-7.0,-6.1999999999999655,J,-0.71208143,-0.7026781
12595,12260,-8.0,-2.3999999999999986,J,-3.0817752,-0.058824126
12596,3289,25.900000000000002,23.0,J,-3.2152512,-0.05099066
12597,12538,6.0,11.399999999999997,J,-3.2188916,-0.049282763
12598,9068,8.0,-0.29999999999998817,J,-2.9997215,-0.06582264
12599,11967,-10.0,-15.799999999999994,J,-0.96643,-0.50111127
12600,12375,-7.0,-5.0,J,-3.0553174,-0.062229764
12601,8788,20.0,23.60000000000001,J,-1.0957439,-0.43152502
12602,3214,-1.0,2.6000000000000005,J,-0.9535768,-0.5087583
12603,14544,9.850000000000001,15.700000000000001,F,-0.6815912,-0.73971385
12604,2991,2.200000000000001,-4.699999999999999,J,-0.91236097,-0.5352591
12605,14238,16.0,20.200000000000014,F,-0.69326204,-0.7273959
12606,10826,16.0,19.96,J,-1.0996748,-0.43232033
12607,1843,7.0,-3.95,J,-3.1280324,-0.054767765
12608,2871,-10.0,-17.0,J,-3.1599374,-0.055626772
12609,14084,22.0,14.600000000000005,J,-0.9082221,-0.5423048
12610,907,21.0,24.0,J,-3.5825398,-0.036773153
12611,7705,12.0,14.75,J,-1.1570266,-0.39811155
12612,3928,3.0,7.100000000000001,J,-3.5452526,-0.03709303
12613,7859,-7.09,-7.0,J,-1.0086578,-0.48117855
12614,7096,-7.0,-8.000000000000036,J,-1.5232258,-0.25764465
12615,13158,-0.9000000000000001,5.400000000000001,J,-0.8800439,-0.55764097
12616,13011,5.0,0.9999999999999943,J,-1.4347969,-0.28651977
12617,13022,-4.0,2.2000000000000015,J,-3.2978632,-0.04776043
12618,13288,12.0,9.629999999999999,J,-1.5318465,-0.2574191
12619,4123,-10.0,0.6000000000000001,J,-0.867087,-0.5627867
12620,8697,29.0,30.75,J,-3.5334673,-0.038460642
12621,9062,8.000000000000004,8.0,J,-3.2526019,-0.050037708
12622,8147,17.0,15.87,F,-0.3978529,-1.1794157
12623,7670,9.38,10.4,J,-3.2487755,-0.04863345
12624,11158,24.25,27.6,J,-1.5108175,-0.2691432
12625,4941,7.75,14.5,J,-3.0219603,-0.06309999
12626,6539,-10.0,-5.000000000000046,J,-3.3829927,-0.043319
12627,7040,2.11,9.000000000000002,J,-0.782023,-0.6384721
12628,7483,-2.2,8.75,J,-0.7472159,-0.672013
12629,1892,24.0,29.6,F,-0.69065785,-0.723386
12630,11997,5.2,-3.25,J,-3.4891663,-0.03921544
12631,8648,30.0,28.39999999999993,J,-3.8169925,-0.028821116
12632,6703,-2.7999999999999634,-3.0,J,-1.1418903,-0.40498602
12633,12674,19.0,10.45,J,-3.1815565,-0.05226149
12634,5419,-8.0,-6.06,J,-2.8369682,-0.07426132
12635,13500,2.0,7.0,J,-0.99156326,-0.48299152
12636,12972,25.0,30.6,J,-3.4745746,-0.038779944
12637,13833,-1.0,2.45,J,-0.98370934,-0.4868202
12638,5189,-7.0,-9.899999999999999,J,-2.4407754,-0.114458665
12639,12842,25.0,28.07,J,-3.8400984,-0.028941238
12640,5678,17.0,13.5,J,-3.4386897,-0.041678786
12641,4516,9.75,3.5999999999999983,J,-2.8927734,-0.066962235
12642,11128,12.0,7.050000000000001,F,-0.57021505,-0.8666303
12643,13508,5.819999999999999,5.9,J,-2.915215,-0.067854576
12644,2586,-1.05,-2.75,J,-1.2126874,-0.3677663
12645,5401,21.0,22.6,F,-0.5785346,-0.86326367
12646,3309,-2.0,-1.8000000000000016,J,-0.9958067,-0.4822683
12647,8880,14.700000000000003,7.25,J,-1.232547,-0.3624623
12648,10789,16.0,10.2,J,-1.1305028,-0.40939352
12649,2812,28.0,32.04,J,-3.8567646,-0.029513288
12650,7540,24.200000000000003,30.0,J,-3.360376,-0.043872375
12651,342,28.82,30.999999999999957,J,-3.2724788,-0.04610903
12652,3680,-3.0,1.1999999999999957,J,-3.2564924,-0.04998965
12653,3466,19.0,19.0,J,-1.0679893,-0.43467712
12654,10999,5.0,9.05,J,-3.6112783,-0.033748627
12655,9027,3.0,2.0,J,-3.1309404,-0.058653835
12656,7955,21.0,21.850000000000005,J,-1.3747168,-0.30709368
12657,7547,8.0,8.199999999999914,J,-3.4665856,-0.039669614
12658,2024,24.25,32.5,J,-3.3293111,-0.043764014
12659,3162,26.800000000000004,34.84999999999993,J,-2.9012992,-0.06477623
12660,636,27.0,33.0,J,-3.2180684,-0.05088748
12661,4897,-7.78,-7.250000000000001,J,-3.1440382,-0.055489417
12662,8139,9.0,8.89,J,-0.83268076,-0.6000815
12663,13577,-10.000000000000002,-8.3,J,-3.1929991,-0.052196994
12664,7078,11.999999999999998,15.899999999999988,J,-1.1880026,-0.38035867
12665,4607,18.52,16.650000000000002,F,-0.5387789,-0.9112099
12666,6686,27.200000000000003,36.400000000000006,F,-0.5507454,-0.9118352
12667,4893,25.0,25.0,J,-0.7215839,-0.6892296
12668,3107,23.0,21.599999999999987,J,-3.7447505,-0.033977248
12669,2806,10.0,9.75,J,-1.4601736,-0.27960876
12670,10241,8.0,-1.0000000000000258,J,-0.9991678,-0.4771723
12671,5197,16.0,14.350000000000001,J,-3.1259825,-0.06032778
12672,1404,-6.0,-5.7,J,-3.0046148,-0.06174773
12673,2936,21.0,25.250000000000004,J,-0.9301145,-0.53231794
12674,13319,-1.0,9.25,J,-1.3857616,-0.31009325
12675,11980,23.0,16.3,J,-0.86681265,-0.5700864
12676,4339,28.199999999999985,26.200000000000045,J,-3.341922,-0.046058282
12677,11012,-7.0,-7.76,J,-3.660131,-0.034413807
12678,5503,2.400000000000021,9.5,J,-3.312573,-0.0435723
12679,9300,-10.0,-11.879999999999999,J,-2.8670182,-0.069716096
12680,2925,7.0,13.0,J,-3.4016645,-0.044735234
12681,5407,14.750000000000002,17.5,J,-0.9087117,-0.53692937
12682,9752,10.0,1.7999999999999998,J,-3.489202,-0.042472403
12683,10475,12.8,2.4000000000000004,J,-1.0123699,-0.47455484
12684,3093,4.0,4.0,F,-0.59141994,-0.84574205
12685,9664,15.0,17.399999999999963,J,-0.81722367,-0.60680115
12686,537,10.200000000000001,5.25,J,-3.234496,-0.04958243
12687,6714,21.0,20.25,F,-0.5766688,-0.86006474
12688,12914,-10.0,-11.0,J,-3.1398065,-0.056530073
12689,194,25.0,34.79999999999998,J,-3.5645301,-0.037261046
12690,10573,-8.0,-14.000000000000004,J,-3.105663,-0.056926485
12691,12629,12.200000000000001,15.999999999999922,J,-3.1825838,-0.05001183
12692,6498,2.0,2.4000000000000363,J,-1.4433372,-0.28363106
12693,8794,15.0,13.9,J,-3.256617,-0.04960692
12694,9942,22.0,25.41,J,-0.82907987,-0.5970738
12695,3132,2.25,9.200000000000001,J,-0.8393874,-0.601049
12696,6370,29.700000000000003,20.03,J,-3.4450316,-0.042521972
12697,10852,10.0,11.0,J,-0.83968407,-0.5925756
12698,7337,-0.9,-0.75,J,-3.3308158,-0.04597415
12699,8471,14.0,18.59999999999995,J,-3.410126,-0.044588327
12700,9541,21.300000000000022,21.99999999999999,J,-3.1102326,-0.055637043
12701,13071,1.8,2.5,J,-1.2581323,-0.349708
12702,13603,13.000000000000023,8.600000000000001,J,-3.255943,-0.050296668
12703,5265,15.0,18.0,J,-3.2870421,-0.0487613
12704,2098,-6.0,-12.3,J,-3.1302936,-0.053854816
12705,4501,-3.0,-7.0,J,-1.3428456,-0.32115707
12706,5684,0.0,5.0,J,-0.83181316,-0.593591
12707,5744,4.199999999999999,3.0,J,-1.1960306,-0.3821077
12708,13180,17.05,16.7,J,-0.78804064,-0.6356567
12709,8098,-10.0,-12.5,J,-1.530122,-0.25677803
12710,11228,17.0,21.5,J,-2.9731262,-0.06529911
12711,6553,2.9799999999999995,14.700000000000001,J,-3.2569485,-0.052541822
12712,1896,4.0,3.6,J,-3.1104853,-0.057390787
12713,9630,13.950000000000001,4.4,F,-0.6984192,-0.714336
12714,2230,5.0,11.5,J,-3.1922696,-0.054486625
12715,11604,15.0,7.5,J,-3.0213664,-0.061241467
12716,11191,-9.2,1.25,J,-0.81516284,-0.60504556
12717,10568,7.0,9.25,J,-3.2629144,-0.052438427
12718,13808,-10.0,-7.000000000000015,J,-3.1807961,-0.055323284
12719,5067,16.3,14.25,J,-0.79156804,-0.64057463
12720,7533,1.0,1.0,J,-0.9016579,-0.5458077
12721,14313,21.0,12.4,J,-3.3399487,-0.046297107
12722,10016,-7.0,-6.300000000000001,J,-0.80974317,-0.61218
12723,8665,29.200000000000003,29.150000000000002,J,-3.417326,-0.04178605
12724,12788,17.0,28.0,F,-0.5061066,-0.9660446
12725,3113,-6.999999999999984,-7.25,J,-0.7888175,-0.63671976
12726,2769,22.0,29.200000000000003,F,-0.7060678,-0.71286565
12727,7457,12.0,11.5,J,-1.3674563,-0.30774093
12728,14466,-2.0,2.55,J,-1.2121072,-0.37329334
12729,2147,-2.7,2.5,J,-3.0448139,-0.06179725
12730,12585,28.0,38.6,J,-0.72959113,-0.6841162
12731,6154,10.0,0.8000000000000191,J,-3.6338875,-0.036454737
12732,1796,11.0,6.500000000000016,J,-1.4343978,-0.28777617
12733,1482,15.0,19.75,J,-0.7937621,-0.6229323
12734,5937,9.0,8.800000000000038,J,-3.2008252,-0.052078944
12735,10707,22.0,14.600000000000001,J,-0.89602745,-0.55086404
12736,5380,11.0,11.5,F,-0.5147495,-0.94833565
12737,14021,2.39,6.500000000000002,J,-0.845627,-0.5872919
12738,14034,0.0,-2.6000000000000014,J,-3.5152287,-0.039889093
12739,1098,-1.0,3.6599999999999997,J,-3.450715,-0.040568497
12740,4775,13.0,7.71,J,-3.1167846,-0.05559338
12741,1106,14.8,6.0000000000000036,J,-0.8576503,-0.58197546
12742,225,21.8,18.599999999999998,F,-0.5001681,-0.97207856
12743,601,-3.0,0.39999999999999997,J,-3.715483,-0.031404756
12744,9362,1.0,-5.1,J,-3.410924,-0.044335518
12745,12101,24.0,23.8,J,-3.489639,-0.040849477
12746,3921,-3.0,-4.799999999999979,J,-0.87058,-0.5680115
12747,6174,-4.0,-0.7000000000000007,J,-3.3327277,-0.044245176
12748,3078,0.0,0.5999999999999992,J,-3.2342317,-0.05093922
12749,10649,-9.3,-3.0,J,-3.2960253,-0.046616983
12750,12713,-1.0,-4.0,J,-1.0185974,-0.46424183
12751,5793,28.25,24.450000000000003,F,-0.6327885,-0.787379
12752,1770,12.0,2.3999999999999995,J,-3.0342607,-0.06039128
12753,8641,13.199999999999994,21.900000000000002,J,-0.94208837,-0.51959926
12754,3922,-3.0,-4.799999999999979,J,-0.8967282,-0.5492608
12755,12946,11.55,12.0,J,-2.6334307,-0.09111057
12756,11120,23.700000000000003,24.0,J,-0.86644804,-0.5781637
12757,3630,22.0,16.799999999999986,J,-3.6317952,-0.035028197
12758,8772,7.0,2.999999999999978,J,-1.2844015,-0.34019738
12759,10032,-1.8,-10.600000000000016,J,-3.2381146,-0.050751835
12760,10546,12.0,13.850000000000001,F,-0.488673,-0.9896458
12761,5597,13.8,22.5,J,-1.1224376,-0.41077718
12762,13440,20.75,21.8,J,-0.7675127,-0.64933336
12763,11129,5.0,-2.8899999999999997,J,-0.7621907,-0.6566266
12764,5781,16.0,18.5,J,-0.8540068,-0.57535076
12765,9301,24.0,29.200000000000014,J,-1.1556277,-0.4000926
12766,9159,7.0,10.5,J,-3.1931605,-0.056090783
12767,2854,24.0,27.000000000000004,J,-0.7415381,-0.66768557
12768,12849,21.55,31.6,F,-0.6573978,-0.76347685
12769,2561,15.200000000000003,17.799999999999983,J,-1.1012822,-0.4281677
12770,2164,23.0,22.800000000000004,F,-0.5759806,-0.8626627
12771,267,-10.0,-6.6,J,-0.80762434,-0.61642027
12772,10260,24.0,22.5,J,-3.2669115,-0.051547546
12773,8176,23.99999999999998,17.600000000000005,J,-3.2852113,-0.048414014
12774,378,-7.0,-16.8,J,-3.333948,-0.0478042
12775,2190,-3.0,-4.6000000000000005,J,-3.1834772,-0.05282217
12776,5215,4.0,-2.0000000000000036,J,-3.1734571,-0.05730734
12777,14548,8.8,8.8,J,-3.0537877,-0.059694927
12778,4159,6.25,3.5,J,-2.8435585,-0.07101395
12779,619,20.6,25.25,F,-0.70817274,-0.7097597
12780,9731,-2.0,-5.200000000000003,J,-1.1714895,-0.38647807
12781,7432,17.0,18.25,J,-2.9812436,-0.06493992
12782,2608,7.0,1.0,J,-3.3880746,-0.044370536
12783,13453,-8.0,-20.6,J,-0.9168228,-0.5302357
12784,1765,6.0,12.37,J,-3.352055,-0.045445066
12785,4224,6.8,15.350000000000001,J,-3.479478,-0.041054767
12786,10164,28.0,23.0,J,-1.5563713,-0.25281677
12787,12455,8.0,8.8,J,-0.7799371,-0.6456178
12788,8981,2.0,1.3900000000000001,J,-3.4250848,-0.044261813
12789,11634,9.0,15.75,J,-0.83221525,-0.5929917
12790,6188,18.0,20.999999999999936,J,-1.3034742,-0.33202899
12791,11784,24.200000000000003,22.14,J,-3.4747713,-0.042219255
12792,358,27.399999999999977,26.149999999999995,J,-3.4035592,-0.043810345
12793,4285,15.0,10.599999999999994,F,-0.6510576,-0.77703416
12794,9237,4.800000000000001,3.8000000000000003,J,-3.0518484,-0.057334293
12795,9584,27.95,33.230000000000004,J,-0.9328286,-0.529451
12796,9582,2.0,1.0,J,-0.8340785,-0.59296095
12797,14379,15.0,5.0,J,-3.2089322,-0.052668918
12798,6791,28.0,22.55,J,-3.4834778,-0.042273786
12799,8812,-8.0,2.2,J,-0.8560994,-0.57376033
12800,7746,-4.200000000000001,-0.74,J,-3.1301892,-0.05566137
12801,4030,4.65,2.8,J,-0.9106742,-0.53456026
12802,11305,13.0,16.19999999999996,J,-3.4199622,-0.04191458
12803,10287,27.0,24.800000000000015,J,-0.78787285,-0.6370167
12804,3573,-7.0,-18.75,J,-3.5181975,-0.038877044
12805,6980,29.0,21.799999999999997,J,-3.0016134,-0.060090832
12806,6632,15.0,17.55,J,-3.3156235,-0.04780332
12807,9659,21.0,15.75,J,-3.478197,-0.041969404
12808,5829,-4.0,-14.100000000000001,J,-3.236157,-0.050175264
12809,9082,17.0,17.029999999999998,J,-3.9579296,-0.025484247
12810,7566,9.0,6.200000000000033,J,-1.2863708,-0.34057957
12811,3005,12.100000000000005,21.9,J,-0.8243239,-0.6032488
12812,7365,10.0,13.000000000000002,J,-3.4933105,-0.042668886
12813,10658,16.0,17.500000000000025,J,-3.284465,-0.05373154
12814,8494,18.0,27.05,J,-3.2377965,-0.052017093
12815,4349,12.0,19.86,J,-3.4289393,-0.041699853
12816,6135,17.0,17.0,J,-1.1217705,-0.413156
12817,6575,29.0,35.599999999999994,F,-0.65626913,-0.7597447
12818,6794,5.0,12.75,J,-3.400919,-0.042316753
12819,13182,3.0,5.6000000000000085,J,-3.403767,-0.041577127
12820,12462,17.0,10.0,F,-0.5808733,-0.85082227
12821,13634,7.0,3.75,J,-3.24974,-0.053098254
12822,13993,17.400000000000002,17.0,J,-0.9382193,-0.5147383
12823,11466,3.0,3.0,J,-0.96169025,-0.50229955
12824,9359,-10.0,-13.91,J,-3.279986,-0.049765155
12825,3261,11.0,10.199999999999978,J,-3.372842,-0.044806734
12826,5447,26.999999999999986,20.4,J,-3.0143316,-0.061592028
12827,5688,-1.0,-1.25,J,-0.99960417,-0.48506436
12828,8455,27.0,36.5,J,-3.9108613,-0.026412154
12829,3298,21.0,15.5,J,-3.7015023,-0.030670531
12830,2833,29.0,26.899999999999974,J,-3.5355093,-0.038237117
12831,7765,14.799999999999999,9.2,J,-2.9705324,-0.06405764
12832,6083,22.000000000000007,22.0,F,-0.4801576,-1.0175531
12833,12157,23.0,30.330000000000002,J,-3.6913629,-0.032088112
12834,2903,2.0,2.0,J,-3.6762292,-0.033304043
12835,8023,-9.0,-8.5,J,-3.0691028,-0.05954138
12836,7809,-5.0,-16.5,J,-0.84227186,-0.5847855
12837,3553,26.900000000000002,22.0,J,-3.2098742,-0.04901242
12838,9687,28.050000000000004,33.0,J,-3.0603697,-0.059496276
12839,5319,28.0,27.000000000000004,J,-3.2466443,-0.048867576
12840,9311,20.21,16.7,J,-3.1970496,-0.05274765
12841,5312,24.0,27.199999999999964,J,-0.8436372,-0.5933969
12842,6878,6.0,12.5,J,-3.2715623,-0.047527328
12843,11009,-6.0,-7.000000000000001,J,-0.97240204,-0.50883234
12844,11948,6.0,10.600000000000001,J,-1.3277957,-0.3247861
12845,3560,25.800000000000004,22.75,J,-0.92293245,-0.5329731
12846,9203,15.0,13.600000000000001,J,-3.2407167,-0.05140296
12847,7916,12.0,19.009999999999998,J,-3.3064454,-0.04805698
12848,2239,16.0,12.75,J,-0.76313466,-0.6585165
12849,6516,25.0,26.000000000000004,J,-1.1887867,-0.38288432
12850,12504,17.0,6.25,J,-3.394613,-0.043172736
12851,8614,15.709999999999999,11.200000000000001,F,-0.62664384,-0.7944371
12852,13197,-0.30000000000000004,0.5,J,-0.9357386,-0.519826
12853,2767,1.0,-1.2000000000000028,J,-3.2487073,-0.05463065
12854,272,12.000000000000002,12.0,J,-0.84542084,-0.5907135
12855,3447,16.0,4.75,J,-0.8747095,-0.5640367
12856,14286,7.0,7.0,J,-3.4545987,-0.042150244
12857,1672,26.0,37.0,J,-3.8150878,-0.029470012
12858,13927,10.0,0.8500000000000001,J,-3.3658228,-0.045896024
12859,31,12.0,2.0,J,-1.0692532,-0.44057772
12860,9947,25.1,25.0,F,-0.68359816,-0.740996
12861,6381,28.0,25.0,J,-3.2153728,-0.05106668
